address,attempts,attempts_refunded,mint_received,refund_missing
63mNx41SDWnHpzgPWMZm2gneb9fwuRL72Mw42d1dGkgi,4,4,0,0
4rB2s7f3iMERqPjJU2iw9FY9z1AUekeuq3MYKnFU5wvo,2,2,0,0
55KHKkgpT54yNpK8B3eQN4mrDesGvkiMCmRGiB1iLLzK,2,2,0,0
GraiMV1AcuJQhEeoouruEk5BE6Httaz4yGkGiGUeDge8,1,1,0,0
G8Hxo2SH1cKnYU96Pr9sKb8NM4pdwKLEhhZn5Me14W2r,1,1,0,0
3DkNouYd8E9S6J5WUQLCpUtbh1RusrTqbyLBiyW4rRLu,1,1,0,0
6pgfoXsFw7F8Z1es2Kyi6igqDiURqLKAMS5X67iGotbt,1,1,0,0
59JY5dMnyifGuFa8p9iAT6bxKcCXcFT7vVY7UQciCp5J,1,1,0,0
9pFEoezvq22GhShh7BosBqCgX4Xf1PTgPEf1UkQC8hGm,1,1,0,0
5NJ2xmWmPiy1SoiLhKf4uv4mUDCXtjhkmScMML8F2986,1,1,0,0
4GeD5oJd6cQtFfYkHLUsvwMhr6N6GVJYg8y5CyKt2QNd,1,1,0,0
8h4KW8A8AoyA5Qq4Wjyf2uvzNPPZNDefvCJrRXrPCrYa,1,1,0,0
4DjQDjf1rLYNZ8NqN8wYuAvFxbjj2SUP2EjgJ4H6MZY9,6,6,0,0
J6hNXS3JvY9oxXHBe22Adr4kvDBAvzapFGzPzV5sdv2e,6,6,0,0
kRP93AMKFb2DrpqCTwJNcReFj5JdT78UcMafjXdoD5v,1,1,0,0
8RT5zhBXKv6ZaoSgx2mueoVPBgP8vBi22eda9pLDJsFK,5,5,0,0
2b2sAEfqxdhMAvUfRboapin2LGWbgH2KodS1uk14n6Ek,3,3,0,0
18vwJ4yFNf58gdJvbxmMFwo3xmCLq5HuPZrtXqJAWkG,3,3,0,0
C2XeJZRKc3URwkDihwr9XjeUqrJgncZpNxLs8ZmPGEz1,3,3,0,0
2Z8f7bJeS8gF5FPwitE8BcvFNfmJit88vih9fexafmwr,1,1,0,0
7uWYQ53khmErpGuZhNoes1rdS5z7CvHiB4xW3MbmLKTU,2,2,0,0
Bx2ywyhQKehLCu5qsRm75doTWrsxwPMSXVTFNDyXLeQB,2,2,0,0
2CSFKTiub1wYNtdUn9QaJ9sL9d3a3qbcRZxx951hqcq1,5,5,0,0
CHhfL3WMD3DEG442c6SkX387oK58k6YxpXw9TCJwsXjq,4,4,0,0
Be2Tgv8HRxFYb5Yoi4eBSnr3tnDvYhyyyCTYmtKrang5,4,4,0,0
7aAtUXJJz6q5pGoW4gA58XTQ8S1uqtFS8Xc6uUhKN58k,4,4,0,0
3EoKWk1N7pevf3F1JjcPKaaWovwU2QqRaiBhrHGv3DGS,2,2,0,0
5zpvtSXQQv2DLAbcxoCDgUn32zLk6VZJFTvYebCv4uwP,1,1,0,0
xBuJeAGDU9MzPxRYogV14SdDDJ3VFoJPcebBrNbwTVk,1,1,0,0
5oEXMrdL1QP6JBdRkzFDBBpnHhPbhdXe3yreUQYkUicR,2,2,0,0
B62GyAMKpNA3iFyALuPXa8Q4YN1JPnWLuyQDUpR43Jmp,5,5,0,0
886oae8rZqtdaTdmXdhGTSaEepX9XP8kbhdQQxatt65z,3,3,0,0
KruvyYhoDScDFpkasGtCH233hL67qCaPFYiXQp32pW8,2,2,0,0
GfEMqthxk9GWSHM9qiZa6HEzQJuZp5y9cDhDkUW5MXfP,3,3,0,0
GrYvSU7zYigVMMLfBxGYtthecHTXpheSkgKkTd6gE5kL,1,1,0,0
2LkPbNFHXShuvvXYG16ebepwhb4AhrQgwBSSfkFp5Azm,1,1,0,0
2jgK5Jcw4soETCWvbgcVZ5mcjt3QmfEhJ48uFQyo56Eo,1,1,0,0
Bb93icjgUivNMmPcmG8vAZr5b2LENKFypHrGJ1aRNdAt,1,1,0,0
8sjBUFY3x8eetkv3bsSAipNMSjEN6Z81diJLh7A7rChR,1,1,0,0
Dsk3xRkjBv5M2zXzTEETCZaRmApM3yBaFedpk6WXUJe2,2,2,0,0
GKHCuThECtEUcaCyA4N9CEpxju3Wha1SzuN651ovXAVo,2,2,0,0
2FV9iaEsZ7ExF46ShXysByqN37e1JkaEX16SSANPfZgh,2,2,0,0
MQ8YJ8r1Pqm97LKLWqgbkpk9Af4zLWqiGdXsm28XU7E,4,4,0,0
FhWRwQmKmP8dQrSJp6MCGi5ufV2cMRj4LqANLAPVyHf4,1,1,0,0
G1XGKhRF5K9HSDMK4NH25hkGzDoVsUEpmzw8ZtyMx845,1,1,0,0
Dmi7VS2Cc9rcBs1U6Edr4Hds9J1h37VMGBEjdXcFME4F,3,3,0,0
HZjTVhGXTHSXVFzjNWBQ4skzZyaurxA19JNiZiwyXnAk,1,1,0,0
DtbvxP1UZ2jnNkBDvEPkSN3kQx8ZLx8h1YxPtEZnrb3S,2,2,0,0
BGtwisbPHN3LY52GxZekrY2UdTgvPQ5DJicTCDSdYKFQ,1,1,0,0
9UntWqMPj93BToRmvssQw9wYZtbxftPf9PBc3WLafWTW,2,2,0,0
5gBzgse4zEafmh5jf1qbxbh1yHQUT7MkAfaurQUMzr1d,3,3,0,0
9YTo6j1DMQSaVUa1kkYrSKtJujPt5jrAurqz4vjqXtRL,1,1,0,0
7j3aWa77XkHiUfVVKG8PM15iHdcSXqWzB1bL1DBwso3y,2,2,0,0
FPCfrGew4Fvz7rJZUHN7CMawVkmsy2G8T3G5QmFJgFC4,1,1,0,0
CqGPQNcFSUvsuTYSsD1Kwuni7s5v97s88CgvrCjg256J,4,4,0,0
4DoWT3V4j6hqUxDQuZBsYm3YASyVjvMr6G5vA5h1tzPx,5,5,0,0
3CRrdjfE2pj1FariBv1reGVEUdNvCwCeW67SzSnYJJYo,3,3,0,0
ABUrUVVg6FRRbx6fv9AUZMRtY9b8DFxWBUkgN3ZEcSWC,1,1,0,0
A4Z41BoDi65wtVfxg4KtssyVncQSshFQnL34a5pbjgwA,5,5,0,0
D4dydbVFqSn73eyVNawmqU8w2PtW7WS1oc3yikXRZNaf,2,2,0,0
BaeiLgSCv81nSYpphwjR6gjERuXRFGmyA3H5SSqZqRpe,1,1,0,0
5aHYqRsxcdvyPkAsQ3H3M8SXQ7yer9LLR891qYYFGa7M,2,2,0,0
F19aGij31LTQ14QZXfeHrYB9R3sKvkbX8om74Tk4R1ZE,1,1,0,0
7xtEAq1yVT2CYNqYgTvXMSQjgfVZmyvkj5NFSS4XzRGL,2,2,0,0
8BEmNQUtV3BcYDSnFeweyiL5ttQ7LAMbzyoNm5FmQ3uE,3,3,0,0
FtUWgrdMjjqmCgiP5RtP88XRd4QisFYvJa3GGcWNkH9a,1,1,0,0
VoaNDR6Csaz9RPYd2CTMdeC1dH6gtDQEh6uVrmTzkaf,1,1,0,0
GESYijH3p42Bcv1FYFJurhwPzQAUpr41FUVPXpCrCjYN,1,1,0,0
3BaTL6YEmeB2W6maYpU9T5ZRfJGPRMNd1DEqKio9rSNh,1,1,0,0
2uoyyo2vjosRrkEJdE6b2piqYP6Y1AiQrpLZeMhW8Kq5,1,1,0,0
B9KPnTbWRS1zpTGrfHrHMoqeihPMsjRDRGKc9G17WYhk,1,1,0,0
HbE8Qv7PcZFvz7chthGzmU3ERJ8kJEo6VnrtKo4bvxiT,2,2,0,0
EhNpPEAmmWCaAjtu5aya1TvqqznmPatpQfj5djZ16iLU,3,3,0,0
4ZEgmAQa113EZLVw7wFtPuDcMmiFryrpx4DUY29uwS9d,1,1,0,0
GpmRtVKuVV17kCnMHX2F4NpaYHUJhimhcbzoS3STM1MN,1,1,0,0
8zyiqjF53pnj2y739dSpVmFKSqkki2md8kCy3g7ugH2J,1,1,0,0
Edp4YftaesWgKKpWnev1MzsmzRJaU1T8ymagXKyK2ok1,5,5,0,0
33pAxqJKHpDNMBkHK16yXNq65oiLfgpQjpijHSQ9UPeN,1,1,0,0
9KzQ1x43PhG4U4qFgwUm91dj91ERipuqAaqPLWBYeBFd,1,1,0,0
9EMoWmLnEY4xcmixi8LFCzNDR7CDpKwZnRMfXy1gQdLs,1,1,0,0
3pZYbp2cJZKRWJ4t1AsnzEXVzHRU9Bspv7TxZn2YKGNf,3,3,0,0
3SYgvTLhucB7eFXprn3Qr8xYsZV1RR5cStziBmmm5Sc2,3,3,0,0
J8dSaDEwzF1rPwdrchS6emhLkWPL4aztgFb7NoeMgeEC,4,4,0,0
4qtsBsvXhv5Y7UHJ34XdWLJ1P9YYVwkBeAQ9ftdh6iqk,2,2,0,0
Hsrg5udjQbX9PJDCzfiotzoyh4s1Q7ZmXAuULxexfMMY,3,3,0,0
3h9Nmfs7WJ8a9eL6Qs1xcbxCVSmCTYoAP8D8PqvJtvyd,2,2,0,0
89Mn2eKP9UnpsDxKAEKSHuaV2Y3FJ4vEwjFMJGS9vzw4,1,1,0,0
29j2SEtUXPZRMzj2bzW6DDu3YHyAvNndo5qDwmbBKuJv,3,3,0,0
3vG2uHYEBT1XKaBCaPqD5WLW6dyxtQyWdYixT2cRjdvm,1,1,0,0
58qRSt1YU8iTnbGpdQ8sL3NjNzCvRM3R1fPdkeTWr1ah,3,3,0,0
EsaViczHvWSk21dCHAQLyGci1JoJph8F13hCA9zf5rEe,1,1,0,0
AUAF4hnVzN7wVfRz9eKcbUDzDG1m4k1U631vziGYwiNx,7,7,0,0
1RSwpvTSaLzAvoZN64mMjgaagZvcMCM44v7kGNWQTFb,4,4,0,0
HiLQ9jFkW9Jkds1cK4SrQqyz4xt4V5JGzQihSQtfJVQo,2,2,0,0
HtebXCsQE1qznpNqdvmzm4jJRb78tuiCTPovSrnekK8T,2,2,0,0
F7vsKxD6cBFpxzWPv3nAJXcXE3NYfeVgtauLEhgT9bfK,7,7,0,0
7c8TpFS6TPeTjj7zFZcPqzg8XDRPjZtBqW6mf24AbBxz,1,1,0,0
9Lw9qjExZiAe9wTvcohhjocwm5wGCufurM5EVsEWo1jG,1,1,0,0
5P33CPaonUdMpGAsJeXmwfXHq9QQNtwDni5QoX2jUZjR,4,4,0,0
8SzZs5WK2KxJR7Uqm5bUxSn25rVye6C6tpTPFqBG8f9E,1,1,0,0
6TJSrwZnwSHWH2CEhdd1eVk1NKGTwTAvYkm5NKdqGnEU,1,1,0,0
Hqfvnxub8CHfRbRaUg8f1jmFXMhMiwTebxrUyEQ7ZTcr,1,1,0,0
2uSfLJtxPTVREmrTLmhdik9JyqSonmtZGT6LzcbVEnrq,3,3,0,0
Edb3iL8Xy1Z8MkmLKjrtynMcBaASfMji6jSFiQ94bNpt,1,1,0,0
2oXw9mGwBFd1MGXAhrDKTHvz3xTaJGTyK3HNPiKobP6r,3,3,0,0
Ft1wpqCEKDB4CExkSPJ32GtPpawipR2NRbeu3cshRVMv,1,1,0,0
6kvBMU84euHnuZqVJuAkgHxPYWqGH3J24iXBKQjNN5nV,1,1,0,0
Gyrpm1Fi72K4M9H6rGR4W9yqFzHp7TAtr8CpYw8imbET,1,1,0,0
GHPbPboz6AKJehtUuaCvCCwHTB6RmUdGNQRpeBaUtsU2,2,2,0,0
FFa6XHnCgMaYx9xVgc6FvkAifbJLoZQ7MaJizt8uaJwS,8,8,0,0
JE9eS81eFVR3UXZuArVSCvage4eg9mv3eF4FhWbxiz8r,1,1,0,0
Gv8YJ9AfpNybN7N9yWXLZ6yLJFiFaPuUK1TpvxTYAY4k,1,1,0,0
F2ouddgV486nfkqRG7XEC2j2Mzp9f4Yy9C8xF5YfemU9,3,3,0,0
bkpjoTVDStcBJDmVqGPjrVfQE1ZYsejca5eJLHS1aKw,3,3,0,0
FBYsuDJ1MrD5gyKZ5QwuuJFeyNPxDPKd7WCyeCjb5zd3,1,1,0,0
8y59A4rVTKkYQqk16HfnnyUaGj1ujY6bZvaNqDadJNPc,3,3,0,0
B8YZrLiwha1d8U8QyGLFgQRPjCCuRimJheuiwe28w9Jf,1,1,0,0
7UjKZbPxffLLiihwHxYuHSpD4F8viJHB9yMQKt1XaMbv,3,3,0,0
AiSJFaQoQzqN59wRwQtpKZ9cuE4JJj8sEBoZhqYUSjKf,4,4,0,0
DPzaw35D5ikPrRs6Viid1YJ7bJztFbdFF9bHGFSpK23b,1,1,0,0
BgNScxu7Fk1ZSxnq9HXAC1VVuKwAC6MCsfKTtRB7NUvJ,5,5,0,0
HM2G7N3512wqckqwnChsfMJwgk21faZdhUW2avMk7n8q,1,1,0,0
6LNghuXSHAuuzSLPFDPcBVWSoYbFMn7QGkqwH7pbqRyE,1,1,0,0
7ERRDmodQ8ybXwTad4NCMbT2vehvZ6kkQNSc39CReVaj,1,1,0,0
6ozpWNtEiy5E3xdFWt4ubsEgJKGkErD3poch1NtLwAuB,1,1,0,0
DhwpaP7zjA447sRJf14qEaXD387mzPxqjSktFPqpPuRG,2,2,0,0
BWeXjSxyoAyP4acq5ZufaEwE2p2V6txgkvAh7QEtkQyM,4,4,0,0
6aYLFTW59tTi5G3DEs2nkT3QdGHQWpEWMYuCCW2kcN9J,1,1,0,0
4UVRSurN9f5U5oxKtMRf3Guh56gjVq61ucEA5E3i8oLu,1,1,0,0
6DGFhSMNpjaQFdTT18txM31ZCuZKKSnJy6Efhk8dqgDL,1,1,0,0
9cpGSYpRthttGo3QvidzWbd3nseHP3fGSURQvqsih7dw,2,2,0,0
8jz5x5qy1vDFhVaHoEKBRba19oLMijhy5jzFQPdBntY9,2,2,0,0
BeZoBavVBZV7sqccKcn2iEoTZtShmMnCkB6Ea1TCV4rf,1,1,0,0
CXLDXqbHeBV6NKZgr2x9St6KULnAPaZeRdkPvC8vSSHy,1,1,0,0
5SuqmJtJQiY573WJohWMedXdH8UmrJTRuMDxQnWnHqaw,2,2,0,0
EQDrGiiP34tKFRKBPdvwBp8Ro5Wn3j339ZMBxAWuP8Qk,1,1,0,0
96mHGe8pCwLiopfdepxSeBH6uUHkDJi4hTnzxHRVf1dv,1,1,0,0
EBq2PdoD7Pp2RDUNWUhyqKwW1MuNtzeL6VhfuJe7FT1C,4,4,0,0
BsFP23hwkFW9k1qWTgoAE463LkE8UT3JF9kTvqzMvE28,1,1,0,0
GwivpQfcDjYc72E6QRnoVPtN93LUAVyE6fkoC5FSEpUe,1,1,0,0
41S6yVpSU2cKLRoNK7RUM75iKJYJcu8mWAnpE4m8ZHvT,1,1,0,0
8h6CpjyW5Rx6JBj5EeziN6MZV4p8Kgm7fZcQSxksB6RW,5,5,0,0
EDguM5ojxusDXnQhNA7XY8dcjHd3pJwQraqwDwe568VK,1,1,0,0
5htopnii71NmbAYCohvXjdGUZ5zsD2ryA6CkV5bp9AMn,2,2,0,0
Hb1pogQeGeAnVvcNUStfhV76MxEWeNLLhvCMeh4FXm9W,1,1,0,0
5euFNaNEf9DPdwHxpsbposnnSPsFViuAS94xJUcEuTKa,3,3,0,0
JBthsZxdVptsUiSycTGAqCtj68fK8GbfgU4AyWBxNn6D,5,5,0,0
5SptvutYoXT3Ee6J11ZooUPSndaoTh8SfpJ16cWVeZv1,5,5,0,0
Hh5dG43NT2f6MdsL39tMzPKZZ5BVeLydxTby8vvSsmiu,2,2,0,0
65JFGC6ktjCmxkgmCpqNX1qnJmw92VVyPGDDVoHvno5b,3,3,0,0
FLUtYe5yP2BQe4i96T3Z6UrRjDWQhjZHe1isLudxbpLP,3,3,0,0
HRfXjxtoHt7NfBbAe6pyyf54dx1VrmMtNXEy676NMUmK,3,3,0,0
123dfdztzwcrqrhEHgdsmY7tp34WLvPEQrD32vsdXbem,1,1,0,0
2egNPdZhxQ454xeMtZRpT5mSahNRzfbVemBLSCAgPZaW,1,1,0,0
GwVS3ATPbm3fjqpZVQAryWtKJCYdfB6qgxES2nRQom4b,2,2,0,0
EZ5aLGS9xbGA26ekzSQYFMD1okMUzz6yUsVQzbr2Mmq4,1,1,0,0
7nfRZtmPH9hu3VGYM5zJBe2ngCsb5uR4UohLWKzurfsD,1,1,0,0
2D3gP5ociMhdPuPRkCcfQjg2CzUaf9RwxyXPkmdb13Jg,1,1,0,0
98xfKWyRuAkaUNGVVTHjzyzE1XZoRqAWyndn32vTwSbZ,2,2,0,0
9wNUxiqjCgUtQXHEcQUL15bNdjQB2BDDMxiPQcsbpvSS,1,1,0,0
Bc7MsX9L7xypwP8sMgSAtvcp2kpXQ6vrmkKRbjPZWkKy,1,1,0,0
GbBkRyctHE2xNzrSjAZx8DkMZ8z4s9QofXjj9c2WaHZc,2,2,0,0
Da67UeF1humuqn6XL9oVm9sc9ikHT6Z8YRTnkVZFz8G2,1,1,0,0
GGPTPgvHedAvEbK3puTm2N6v6LSprofot9kJNwuNwGG4,1,1,0,0
BsfMwAsBWcegky2xusTXwD1fLh4igNcmxkubCeQU1tGe,1,1,0,0
GGbSN3rUnWDUpWEDREvh3v7iFboGGRi84rcqDzjsUcFA,5,5,0,0
9LjfbwP3rDjGoSM2ve3YxPxdbNnc69Zg4f8MKhV7oEbd,1,1,0,0
FBFRBct4RN8UdqdTFDeKvCCjmgDBEG8yiyCuEV6WE6Yy,2,2,0,0
2ksiX8PXkeNYJE38hX6tunQvrWLu3YGUkkYTxdGx5xYJ,1,1,0,0
H6DnXyfFipTpV9q5dQ5TgY2S3W9Djg6vTJGz7TUA6xsq,1,1,0,0
HdccQYcqNcduB8Zcu63D59xxLEw6De4vKzLCcaPSNDHD,1,1,0,0
4mEtT1TBbHUzv3P6RUoK9cgG74C2gnvApqsGvvs76K6f,1,1,0,0
2gpD6Bw4FkMaVaDbzWrdhfW1WKWRgVLFUGDAbNshmsCw,1,1,0,0
3g6rbqWKe6pbcjm9gHMA2oZS7eV6miuywDuoW9st8mx8,6,6,0,0
7jyEobBjHheEQM3PqfZRzEsZSyC3jkq6umKa6KzDfEoV,1,1,0,0
5GH2N8zoxeYyqCqHiWAUu7tdvxp5Te8o6cjt6QWjYaPt,3,3,0,0
8kQ8Cj6twRRzw6Kaq9zKD3i3ANNDWzMwc1yfYDVAVR2p,1,1,0,0
EPP1PLLfB9zQtH8VbCtvL52TuFnLWr9vCGbDjcFqv1FB,6,6,0,0
Ct22N3trYDA1KkNWtzkYR9aFxkT6S5umatmbTTQHDcvM,5,5,0,0
7ULHSAbX2RGZnndbJa7aN47jesnKU6iaFoi7gMDwwcZz,1,1,0,0
GfG5TxMWib5feGJS4Z6MKkoJYeqYwLCzBSYx4M4hNMfk,2,2,0,0
2kYryDGuwqT4wWfZyAWLZwktbLc6Zeq8Fsd7WjUCe5bL,2,2,0,0
J1GHwtoAsPiNXXxMzF4wMugYoydtxURiHY477uLREHF8,3,3,0,0
2vE9Y6WTNkmVuyCpD69ead9sjgUX4QD1AiG4jPTJSE3q,3,3,0,0
CUg5AQVjUeNoSgEY72Mx8mHxReoYEc7aaTa7m9G2ttmx,4,4,0,0
8kDTYS647oWZLm2KUTNrPnHVLbYv3iL4RW4VcRxnzf6J,1,1,0,0
5hS3EeXLqFANJTv1vM4GMpyno97mMnjJsLpTFx6Zi3yg,5,5,0,0
GixcKU6ZCgvctDmZrxtkUFTs6DyarirSxCA9LF9ai6nY,4,4,0,0
5To3rRrcbFAa2HQPJNFBGgkrVGNsnMVoVx87JimMgvjQ,1,1,0,0
84s7uYjvkZXdZteioVz5YiTMs5NNXkm69d3KFdcidGyS,3,3,0,0
9fhmvDs75Kjx9Wr8pBZ9pWimom21mbfHzRiD77HoMMzW,1,1,0,0
D5mMMNrVuBfqYu7QGt1TACWomjJAuAPRgLfBAddWDGAN,5,5,0,0
Adi1LhKdNQE4sReSdza5Gn3erQQoGLvjEnMPNMjsSnor,1,1,0,0
GMDnAc2UFuu9DjSvXKV5dTFkqNoMVhhXacVd5Eh7fSpD,2,2,0,0
2qXNNGaYfsRKhZj7BoJwc5cqMfZksyJhsvBPviaK8tNH,1,1,0,0
BZJsFThgCsTW4gjzpUyzCrGJseGDP3xe25xFxcgfKHEU,1,1,0,0
rE3K7TPWJy6N68qVqFt8wf3vNkyPC4FmdCR8yum2ikm,1,1,0,0
2UWWeK4wSNzVMZUXaL3n2XJ3rDETiDuLu7uqhscK5YhG,1,1,0,0
8oTsdccNd6DgLyYg7nZ4KtL5cLEvarmiHEw98AKxza1q,1,1,0,0
FxXRD7NQZEUHGfdDgW8XbVZbjaqWkt13fEhSxTeCqqfg,5,5,0,0
2QKB2r55uLA51QEz91F5XiJJ8DrXy5pmhCbnnjtR3NFZ,3,3,0,0
3JMJ51pj6DGikbiPnJbQkmxdvRdHpQ8zAEBhU6ycgvHw,1,1,0,0
2QF72UQVrhq312A6RgG7nzzMQmUwxRnivg616jNRPfvG,2,2,0,0
BK2Z3MHzEG1vro6h3kcbBAoRtUATM4TJKwKtRKWwnBAa,2,2,0,0
6U9MhSwp3oMaVy2qUeV9cwknLkMtMD5Cq9fkSvojd5oz,1,1,0,0
6NVRe393qqhU83TJotpCpGi39ZEYxGoX5p6kLzzMzsuB,1,1,0,0
B1YSHSiA5NwwMPMiVS4XPd9sGxnavjEyvbMnQ6Ae7bgF,1,1,0,0
GEJhUeM6xh18KHApzDNYveuQbr6hFYAfhBcemMMucxDY,1,1,0,0
B9N2e3uqHAHN4gLDjvhxDVewuzVc1NaSZPwW4pFUJc63,1,1,0,0
DBPUxJzAPcrqs6DmaZTww2RzzPXMrsx3u6faEFseEW4L,2,2,0,0
J8bFduaU2yu3oZXRizUpzfGiY7dhPTogbM2qSffub3eX,1,1,0,0
4Ej8QzWjM1MW1syTrogGtqUFvab8wohY42qvKvcPxCXo,1,1,0,0
B3mU7RQDQkcMaLYmGSveZ9awi7m74oaM3R7GzVsm14U1,2,2,0,0
Eqnn7F2WtCdCw6UuiYUZE3AswTgxKS5HorGpDLEWBBL,1,1,0,0
DBYxa6Sto3rLCH3p2tQTxuEyfDr2ZRNmMEFK1yGtyc5h,4,4,0,0
BVv8TjKYdBGJRhVzoRVuPwcNoikw1Rj9RtGywb6vfJWB,5,5,0,0
3PmrJfTSZ5kMZxrMpddetVs9RwZMqiq6BAvTRuDUQs61,4,4,0,0
9bpxpzwtDxVqPNxvpwAq5v2E4vkwTkQCp7WBMrGotcX3,2,2,0,0
BjW4AWLTZ5MBD1Eci4yzco4634pTPvM5DXCqAuFe4neq,4,4,0,0
46QGhhycbiucxPPV7enNkKioC8NX2R878VDH2XiKbdTB,3,3,0,0
6Fv2pQcwyXHUb2p44BwzsqRrwJEoCgQvR2LRSTsvq2cX,1,1,0,0
AnpCr42v9n3jjgNqu4tN6Ti9Dmwn8sJm38wW4VtxtmeE,5,5,0,0
xdHkkjTgH6soJaN4Y7VEXAGD2oWhsWNJbV9xmCVZSju,1,1,0,0
G2Bs1HAMhj4RdM7gXwaetHPA6mJS75AB6zDQjq1wVQyN,1,1,0,0
5HcS7jL7pejY6Y6N9hzBJ1wH5w7ZdeDP8PPhYNxgAqb1,1,1,0,0
6v8ReCrmpLgiwVVcvHyfB4ht2Tyub2n6xt2QYZQMCnNj,2,2,0,0
Ck4PBwD27WAui1BQoQHvrYVKxZNY4MXGZCXnb6sxrHU8,1,1,0,0
6ivinPViw6eLvUqTyuGV9KZxbNq4fzViuNPGzzBMKabB,1,1,0,0
H2UxUoXWjCYWLwLBDoePwNHo41qZEUhYQEiPX7S8AZE,1,1,0,0
2cpe5QqA6LpPv9XogDLLkHDXz1JXaPWvt31AgSJdn4mU,2,2,0,0
7BnDagPgpFatXd1yxxqNcU6DCdbJdvGAawf7Fnrr6jBe,8,8,0,0
DtPUdEjRZWvjP241MuJLRXqfGPhcN7ckpLa5Qz6j77xF,2,2,0,0
DsgwwoJiafjVaeZZV8PDRzaQ8tbSs91tiAuomrdkWZyy,5,5,0,0
cpE3et7246LiUq2bGe6GHaqFPNchE8x5NjffZCfbJoB,1,1,0,0
3JiCcekeZMSc1CwcQnJhMvW8QLcyuZgLxXShBXFmLwXm,2,2,0,0
5jL8jxiVjJzzYCJEjCBUscFd3Muv7fJ2Tj7rzzPnckY6,3,3,0,0
BdEnTEZaMQ811MLTyNk9en3yAtvZ68b5frwf46ZwCLtW,5,5,0,0
8ygvrHyW7eVNpSsyJhb4b5b76FrunuDMds7Wzn44WmRp,1,1,0,0
6moAxUfAAHSvHthNFRiuJM4eDv39XxgZMomGCZwk9UJh,4,4,0,0
CbPpjaPFa6wRYcUwM2dhZybG2jXt42eRv4kx74hHcP51,1,1,0,0
9sXF54EYq1aMe52S2t8e5ghPjX8rJttocC7cLjp4mPSU,3,3,0,0
9jPuTuEGbnXYfUSgFAxdPZ9Pu8sJTXZtPkKJLbHyCPQz,3,3,0,0
G3w2sRVfBpixgYStVrufZUFG6RgkkLwcJEt5yDpopH5o,1,1,0,0
9dejcHy7HxLzLBuQvJ21bJX2w6A7L4V2rXx45c6wHPsD,1,1,0,0
6PkqXhgc4vsrHdJ2n18GAtXZgdHRVG72hoyS15XBsdgX,1,1,0,0
6SmFCE6AJafMgRrrJ3nEcZdHzGyeTUWttSoUwCXhikHX,2,2,0,0
BWviKEChX6nX7xQRzd5iHjBzgUjeHjPj8zNphJ9j36gF,1,1,0,0
8eByofgEQhJyf3rJ9xyZyrYAfkG82nUJhE47DkMNvJ44,1,1,0,0
7AZmVZ5rvVb8GSTK49n8smaCWWYfZERC1rS9zHC9zB76,3,3,0,0
6BCdu3DVRbfWVhgy42DAX5rtJU7ZYYNUqSUrMYEhfsZv,1,1,0,0
HE6NeAvzCAGhjQdQdjd6xFhv8vVYHAm4eJBe2dByLpda,2,2,0,0
7VJHhTM14ZZqMmhwrdmq7qSxRjk46CXHLfsUmGmgbapx,1,1,0,0
7tdNDm7przXSqhW98rZgERZ8b7SdGWtdVEcLP1RUUW2B,2,2,0,0
9UDUsPeKSj5658pG8aUQHz1KfDSbNDWDUEYwyoqG1NzU,2,2,0,0
2KAyV9h1iZ2A2WU89Eodoz66vXrJL6uGAbiM3XQPDBNa,1,1,0,0
6drhPfMqHcZrZpFTVLYQPCEnXyYEvveKX4qV2unCszv7,1,1,0,0
Bkt5mf2V4NSt9Md86yXxpgC8CMinmp1gqNLmBnb6DBXy,1,1,0,0
9ZHzjNBHFYBJgSiWKoTP5XHxbCdfgZdgSJDfx4WeDoRR,1,1,0,0
6yDBVtERGSYAKoEZVWFizknKoWuvEGdkLDhUsujoq6Ty,1,1,0,0
Es9fx1QpWcLDhp9Z9dnuiUUm7dWB2QbnAzAbpPy2jxsS,3,3,0,0
E3mKS5AiKWnH9hTNZNgZTgyaC2Cq1Bh8Z9XZgKqrLSze,2,2,0,0
JAGVkW2HWagPWT5BRSoPf88YZu2gyA8WxgxeAC9EB1eK,1,1,0,0
7G2oYtMtiPpjHBQ2B5nMKzatv12hPwXB4CQ4pXYa8P8S,4,4,0,0
8noDcyhgqkacrwafY6nusgdoNPNP9RYJaZGCZhnNdhsJ,1,1,0,0
8H6NNrFCBPxXQKeQNKPdfVZV1DXvc2snHJ2uVREqSGSX,3,3,0,0
9gDD97ynWsbUywsMBFZqpUfBQ5tRa3KMTc4ug8uCjXjc,1,1,0,0
9bByrRhgFKWgmxcnSfREZQtgFf6ELCdcgJXpHcA7js8K,1,1,0,0
F9D5b8Cb6yDadtQuVRB1NY3xR72ev3ZHcyhJHhegyUQF,1,1,0,0
6dGryLPj21kUpM6ByGDc4pyCPz3EGfaT89F8JXwQ5RmF,1,1,0,0
GRqYT9GaJZjRxicYk36eKgRCjParAh7RagVCz8vuCtMX,1,1,0,0
1ayicRmGv6yVGWiWCgW71icZ5q6WRvxzN3vJSKVjy2B,1,1,0,0
CvggMpd2XJ3YK1zPTbfreEGdSDNvoVjN5LcnsUiuz9hg,1,1,0,0
J9x5KmfFwGsYi9wDFNKMTGdqeqXjWxAg6XJz25ZWD1jT,1,1,0,0
GYNSr8nR8YMYWTDa9pV6v87ri2QUr7ABusrsKEdHstor,1,1,0,0
